river,date2,flow
WB JIMMY,5/10/2004,0.044525397
WB JIMMY,5/11/2004,0.040076489
WB JIMMY,5/12/2004,0.036144729
WB JIMMY,5/13/2004,0.033452864
WB JIMMY,5/14/2004,0.031044345
WB JIMMY,5/15/2004,0.030346195
WB JIMMY,5/16/2004,0.030346195
WB JIMMY,5/17/2004,0.027864122
WB JIMMY,5/18/2004,0.027143134
WB JIMMY,5/19/2004,0.033452864
WB JIMMY,5/20/2004,0.027864122
WB JIMMY,5/21/2004,0.026050963
WB JIMMY,5/22/2004,0.02568393
WB JIMMY,5/23/2004,0.027504321
WB JIMMY,5/24/2004,0.031391695
WB JIMMY,5/25/2004,0.055423237
WB JIMMY,5/26/2004,0.043268117
WB JIMMY,5/27/2004,0.075565715
WB JIMMY,5/28/2004,0.053653589
WB JIMMY,5/29/2004,0.044838085
WB JIMMY,5/30/2004,0.034469505
WB JIMMY,5/31/2004,0.030346195
WB JIMMY,6/1/2004,0.047009425
WB JIMMY,6/2/2004,0.062628664
WB JIMMY,6/3/2004,0.053059911
WB JIMMY,6/4/2004,0.038778999
WB JIMMY,6/5/2004,0.032770053
WB JIMMY,6/6/2004,0.029643304
WB JIMMY,6/7/2004,0.028935492
WB JIMMY,6/8/2004,0.026780533
WB JIMMY,6/9/2004,0.024945195
WB JIMMY,6/10/2004,0.031044345
WB JIMMY,6/11/2004,0.027864122
WB JIMMY,6/12/2004,0.023069339
WB JIMMY,6/13/2004,0.020757169
WB JIMMY,6/14/2004,0.020757169
WB JIMMY,6/15/2004,0.020757169
WB JIMMY,6/16/2004,0.017959559
WB JIMMY,6/17/2004,0.016721428
WB JIMMY,6/18/2004,0.016721428
WB JIMMY,6/19/2004,0.018366684
WB JIMMY,6/20/2004,0.015880931
WB JIMMY,6/21/2004,0.014594959
WB JIMMY,6/22/2004,0.013274818
WB JIMMY,6/23/2004,0.014158953
WB JIMMY,6/24/2004,0.012373055
WB JIMMY,6/25/2004,0.01098266
WB JIMMY,6/26/2004,0.015880931
WB JIMMY,6/27/2004,0.016302768
WB JIMMY,6/28/2004,0.01282626
WB JIMMY,6/29/2004,0.013274818
WB JIMMY,6/30/2004,0.011914928
WB JIMMY,7/1/2004,0.011451576
WB JIMMY,7/2/2004,0.013718974
WB JIMMY,7/3/2004,0.01098266
WB JIMMY,7/4/2004,0.009042885
WB JIMMY,7/5/2004,0.014158953
WB JIMMY,7/6/2004,0.033792738
WB JIMMY,7/7/2004,0.018366684
WB JIMMY,7/8/2004,0.020757169
WB JIMMY,7/9/2004,0.016721428
WB JIMMY,7/10/2004,0.01282626
WB JIMMY,7/11/2004,0.010507797
WB JIMMY,7/12/2004,0.009538439
WB JIMMY,7/13/2004,0.010507797
WB JIMMY,7/14/2004,0.012373055
WB JIMMY,7/15/2004,0.016302768
WB JIMMY,7/16/2004,0.016721428
WB JIMMY,7/17/2004,0.011914928
WB JIMMY,7/18/2004,0.010026554
WB JIMMY,7/19/2004,0.022306491
WB JIMMY,7/20/2004,0.026780533
WB JIMMY,7/21/2004,0.016721428
WB JIMMY,7/22/2004,0.013274818
WB JIMMY,7/23/2004,0.012373055
WB JIMMY,7/24/2004,0.01282626
WB JIMMY,7/25/2004,0.010507797
WB JIMMY,7/26/2004,0.009042885
WB JIMMY,7/27/2004,0.010026554
WB JIMMY,7/28/2004,0.029643304
WB JIMMY,7/29/2004,0.021535916
WB JIMMY,7/30/2004,0.015455784
WB JIMMY,7/31/2004,0.01282626
WB JIMMY,8/1/2004,0.023447991
WB JIMMY,8/2/2004,0.021535916
WB JIMMY,8/3/2004,0.015455784
WB JIMMY,8/4/2004,0.013718974
WB JIMMY,8/5/2004,0.021922196
WB JIMMY,8/6/2004,0.018366684
WB JIMMY,8/7/2004,0.013274818
WB JIMMY,8/8/2004,0.011914928
WB JIMMY,8/9/2004,0.01098266
WB JIMMY,8/10/2004,0.009538439
WB JIMMY,8/11/2004,0.010026554
WB JIMMY,8/12/2004,0.018366684
WB JIMMY,8/13/2004,0.02568393
WB JIMMY,8/14/2004,0.031737921
WB JIMMY,8/15/2004,0.023069339
WB JIMMY,8/16/2004,0.022688855
WB JIMMY,8/17/2004,0.027864122
WB JIMMY,8/18/2004,0.020364579
WB JIMMY,8/19/2004,0.016721428
WB JIMMY,8/20/2004,0.015027179
WB JIMMY,8/21/2004,0.066836133
WB JIMMY,8/22/2004,0.047009425
WB JIMMY,8/23/2004,0.026780533
WB JIMMY,8/24/2004,0.019969758
WB JIMMY,8/25/2004,0.016721428
WB JIMMY,8/26/2004,0.015027179
WB JIMMY,8/27/2004,0.013718974
WB JIMMY,8/28/2004,0.012373055
WB JIMMY,8/29/2004,0.011914928
WB JIMMY,8/30/2004,0.011914928
WB JIMMY,8/31/2004,0.014594959
WB JIMMY,9/1/2004,0.011914928
WB JIMMY,9/2/2004,0.010507797
WB JIMMY,9/3/2004,0.009042885
WB JIMMY,9/4/2004,0.009538439
WB JIMMY,9/5/2004,0.009042885
WB JIMMY,9/6/2004,0.008026711
WB JIMMY,9/7/2004,0.007504401
WB JIMMY,9/8/2004,0.009042885
WB JIMMY,9/9/2004,0.07849771
WB JIMMY,9/10/2004,0.053949706
WB JIMMY,9/11/2004,0.027864122
WB JIMMY,9/12/2004,0.020757169
WB JIMMY,9/13/2004,0.017549711
WB JIMMY,9/14/2004,0.015027179
WB JIMMY,9/15/2004,0.013718974
WB JIMMY,9/16/2004,0.01282626
WB JIMMY,9/17/2004,0.014158953
WB JIMMY,9/18/2004,0.148665643
WB JIMMY,9/19/2004,0.075833623
WB JIMMY,9/20/2004,0.041041564
WB JIMMY,9/21/2004,0.032083044
WB JIMMY,9/22/2004,0.026780533
WB JIMMY,9/23/2004,0.023447991
WB JIMMY,9/24/2004,0.021535916
WB JIMMY,9/25/2004,0.020364579
WB JIMMY,9/26/2004,0.019173135
WB JIMMY,9/27/2004,0.017137037
WB JIMMY,9/28/2004,0.063758559
WB JIMMY,9/29/2004,0.136875876
WB JIMMY,9/30/2004,0.062061474
WB JIMMY,10/1/2004,0.044525397
WB JIMMY,10/2/2004,0.036808436
WB JIMMY,10/3/2004,0.036477025
WB JIMMY,10/4/2004,0.031737921
WB JIMMY,10/5/2004,0.029643304
WB JIMMY,10/6/2004,0.027143134
WB JIMMY,10/7/2004,0.026050963
WB JIMMY,10/8/2004,0.024945195
WB JIMMY,10/9/2004,0.024199988
WB JIMMY,10/10/2004,0.023447991
WB JIMMY,10/11/2004,0.02382486
WB JIMMY,10/12/2004,0.021922196
WB JIMMY,10/13/2004,0.021147593
WB JIMMY,10/14/2004,0.020757169
WB JIMMY,10/15/2004,0.029643304
WB JIMMY,10/16/2004,0.07502906
WB JIMMY,10/17/2004,0.042000031
WB JIMMY,10/18/2004,0.032770053
WB JIMMY,10/19/2004,0.059777248
WB JIMMY,10/20/2004,0.059489932
WB JIMMY,10/21/2004,0.041681262
WB JIMMY,10/22/2004,0.036808436
WB JIMMY,10/23/2004,0.033792738
WB JIMMY,10/24/2004,0.032083044
WB JIMMY,10/25/2004,0.031044345
WB JIMMY,10/26/2004,0.029643304
WB JIMMY,10/27/2004,0.028579681
WB JIMMY,10/28/2004,0.027864122
WB JIMMY,10/29/2004,0.027143134
WB JIMMY,10/30/2004,0.027143134
WB JIMMY,10/31/2004,0.029643304
WB JIMMY,11/1/2004,0.027504321
WB JIMMY,11/2/2004,0.026050963
WB JIMMY,11/3/2004,0.026050963
WB JIMMY,11/4/2004,0.026416486
WB JIMMY,11/5/2004,0.050665301
WB JIMMY,11/6/2004,0.036144729
WB JIMMY,11/7/2004,0.031391695
WB JIMMY,11/8/2004,0.028579681
WB JIMMY,11/9/2004,0.026780533
WB JIMMY,11/10/2004,0.02568393
WB JIMMY,11/11/2004,0.02568393
WB JIMMY,11/12/2004,0.026050963
WB JIMMY,11/13/2004,0.026780533
WB JIMMY,11/14/2004,0.026050963
WB JIMMY,11/15/2004,0.026416486
WB JIMMY,11/16/2004,0.027143134
WB JIMMY,11/17/2004,0.026416486
WB JIMMY,11/18/2004,0.02568393
WB JIMMY,11/19/2004,0.024945195
WB JIMMY,11/20/2004,0.024199988
WB JIMMY,11/21/2004,0.029290025
WB JIMMY,11/22/2004,0.029290025
WB JIMMY,11/23/2004,0.027143134
WB JIMMY,11/24/2004,0.028579681
WB JIMMY,11/25/2004,0.063476639
WB JIMMY,11/26/2004,0.041681262
WB JIMMY,11/27/2004,0.033452864
WB JIMMY,11/28/2004,0.093973993
WB JIMMY,11/29/2004,0.098220819
WB JIMMY,11/30/2004,0.056593831
WB JIMMY,12/1/2004,0.119892479
WB JIMMY,12/2/2004,0.090688149
WB JIMMY,12/3/2004,0.063476639
WB JIMMY,12/4/2004,0.053949706
WB JIMMY,12/5/2004,0.049758781
WB JIMMY,12/6/2004,0.045150136
WB JIMMY,12/7/2004,0.050061489
WB JIMMY,12/8/2004,0.088648682
WB JIMMY,12/9/2004,0.069323511
WB JIMMY,12/10/2004,0.08348826
WB JIMMY,12/11/2004,0.130526562
WB JIMMY,12/12/2004,0.080872903
WB JIMMY,12/13/2004,0.066000989
WB JIMMY,12/14/2004,0.057757369
WB JIMMY,12/15/2004,0.048237026
WB JIMMY,12/16/2004,0.04608253
WB JIMMY,12/17/2004,0.045772352
WB JIMMY,12/18/2004,0.041681262
WB JIMMY,12/19/2004,0.041361776
WB JIMMY,12/20/2004,0.038778999
WB JIMMY,12/21/2004,0.052464279
WB JIMMY,12/22/2004,0.062345258
WB JIMMY,12/23/2004,0.096728201
WB JIMMY,12/24/2004,0.137775819
WB JIMMY,12/25/2004,0.064602139
WB JIMMY,12/26/2004,0.053059911
WB JIMMY,12/27/2004,0.047009425
WB JIMMY,12/28/2004,0.05571656
WB JIMMY,12/29/2004,0.047317198
WB JIMMY,12/30/2004,0.044212063
WB JIMMY,12/31/2004,0.041361776
WB JIMMY,1/1/2005,0.042000031
WB JIMMY,1/2/2005,0.040076489
WB JIMMY,1/3/2005,0.045150136
WB JIMMY,1/4/2005,0.072328609
WB JIMMY,1/5/2005,0.054835219
WB JIMMY,1/6/2005,0.048237026
WB JIMMY,1/7/2005,0.047930992
WB JIMMY,1/8/2005,0.043898076
WB JIMMY,1/9/2005,0.044212063
WB JIMMY,1/10/2005,0.041041564
WB JIMMY,1/11/2005,0.039429309
WB JIMMY,1/12/2005,0.04358343
WB JIMMY,1/13/2005,0.053653589
WB JIMMY,1/14/2005,0.163617288
WB JIMMY,1/15/2005,0.10728468
WB JIMMY,1/16/2005,0.070420612
WB JIMMY,1/17/2005,0.0609225
WB JIMMY,1/18/2005,0.058047178
WB JIMMY,1/19/2005,0.047009425
WB JIMMY,1/20/2005,0.045461556
WB JIMMY,1/21/2005,0.045461556
WB JIMMY,1/22/2005,0.045461556
WB JIMMY,1/23/2005,0.047009425
WB JIMMY,1/24/2005,0.049758781
WB JIMMY,1/25/2005,0.042635456
WB JIMMY,1/26/2005,0.039753285
WB JIMMY,1/27/2005,0.038125477
WB JIMMY,1/28/2005,0.038125477
WB JIMMY,1/29/2005,0.039753285
WB JIMMY,1/30/2005,0.036477025
WB JIMMY,1/31/2005,0.036477025
WB JIMMY,2/1/2005,0.036477025
WB JIMMY,2/2/2005,0.035142398
WB JIMMY,2/3/2005,0.036477025
WB JIMMY,2/4/2005,0.030346195
WB JIMMY,2/5/2005,0.04039893
WB JIMMY,2/6/2005,0.035142398
WB JIMMY,2/7/2005,0.033111974
WB JIMMY,2/8/2005,0.032770053
WB JIMMY,2/9/2005,0.034806428
WB JIMMY,2/10/2005,0.090433956
WB JIMMY,2/11/2005,0.066279712
WB JIMMY,2/12/2005,0.047930992
WB JIMMY,2/13/2005,0.041361776
WB JIMMY,2/14/2005,0.037797483
WB JIMMY,2/15/2005,0.069872693
WB JIMMY,2/16/2005,0.072328609
WB JIMMY,2/17/2005,0.077967038
WB JIMMY,2/18/2005,0.053949706
WB JIMMY,2/19/2005,0.045772352
WB JIMMY,2/20/2005,0.046392097
WB JIMMY,2/21/2005,0.04039893
WB JIMMY,2/22/2005,0.041041564
WB JIMMY,2/23/2005,0.038778999
WB JIMMY,2/24/2005,0.038125477
WB JIMMY,2/25/2005,0.037138975
WB JIMMY,2/26/2005,0.037797483
WB JIMMY,2/27/2005,0.035811534
WB JIMMY,2/28/2005,0.036477025
WB JIMMY,3/1/2005,0.034131613
WB JIMMY,3/2/2005,0.033452864
WB JIMMY,3/3/2005,0.034469505
WB JIMMY,3/4/2005,0.034469505
WB JIMMY,3/5/2005,0.033111974
WB JIMMY,3/6/2005,0.031391695
WB JIMMY,3/7/2005,0.030695852
WB JIMMY,3/8/2005,0.039429309
WB JIMMY,3/9/2005,0.038452645
WB JIMMY,3/10/2005,0.039429309
WB JIMMY,3/11/2005,0.036477025
WB JIMMY,3/12/2005,0.032083044
WB JIMMY,3/13/2005,0.030695852
WB JIMMY,3/14/2005,0.031044345
WB JIMMY,3/15/2005,0.030346195
WB JIMMY,3/16/2005,0.030695852
WB JIMMY,3/17/2005,0.030695852
WB JIMMY,3/18/2005,0.032083044
WB JIMMY,3/19/2005,0.032770053
WB JIMMY,3/20/2005,0.033452864
WB JIMMY,3/21/2005,0.035477429
WB JIMMY,3/22/2005,0.042318094
WB JIMMY,3/23/2005,0.044525397
WB JIMMY,3/24/2005,0.04039893
WB JIMMY,3/25/2005,0.037797483
WB JIMMY,3/26/2005,0.03910455
WB JIMMY,3/27/2005,0.042000031
WB JIMMY,3/28/2005,0.097475348
WB JIMMY,3/29/2005,0.293431447
WB JIMMY,3/30/2005,0.174833654
WB JIMMY,3/31/2005,0.146241891
WB JIMMY,4/1/2005,0.151077864
WB JIMMY,4/2/2005,0.251083318
WB JIMMY,4/3/2005,0.441974476
WB JIMMY,4/4/2005,0.169781504
WB JIMMY,4/5/2005,0.123621534
WB JIMMY,4/6/2005,0.105587621
WB JIMMY,4/7/2005,0.095729364
WB JIMMY,4/8/2005,0.088392786
WB JIMMY,4/9/2005,0.07502906
WB JIMMY,4/10/2005,0.067391199
WB JIMMY,4/11/2005,0.059777248
WB JIMMY,4/12/2005,0.054245348
WB JIMMY,4/13/2005,0.050966417
WB JIMMY,4/14/2005,0.048237026
WB JIMMY,4/15/2005,0.044525397
WB JIMMY,4/16/2005,0.042952128
WB JIMMY,4/17/2005,0.042000031
WB JIMMY,4/18/2005,0.038778999
WB JIMMY,4/19/2005,0.036144729
WB JIMMY,4/20/2005,0.035142398
WB JIMMY,4/21/2005,0.033792738
WB JIMMY,4/22/2005,0.032770053
WB JIMMY,4/23/2005,0.05571656
WB JIMMY,4/24/2005,0.273418615
WB JIMMY,4/25/2005,0.105344532
WB JIMMY,4/26/2005,0.071784988
WB JIMMY,4/27/2005,0.086337701
WB JIMMY,4/28/2005,0.129612182
WB JIMMY,4/29/2005,0.080083472
WB JIMMY,4/30/2005,0.07422196
WB JIMMY,5/1/2005,0.092714255
WB JIMMY,5/2/2005,0.067944927
WB JIMMY,5/3/2005,0.063476639
WB JIMMY,5/4/2005,0.05571656
WB JIMMY,5/5/2005,0.05156709
WB JIMMY,5/6/2005,0.047930992
WB JIMMY,5/7/2005,0.04670106
WB JIMMY,5/8/2005,0.04608253
WB JIMMY,5/9/2005,0.043268117
WB JIMMY,5/10/2005,0.042318094
WB JIMMY,5/11/2005,0.038452645
WB JIMMY,5/12/2005,0.035477429
WB JIMMY,5/13/2005,0.033111974
WB JIMMY,5/14/2005,0.032427082
WB JIMMY,5/15/2005,0.032427082
WB JIMMY,5/16/2005,0.032427082
WB JIMMY,5/17/2005,0.030346195
WB JIMMY,5/18/2005,0.028579681
WB JIMMY,5/19/2005,0.028222566
WB JIMMY,5/20/2005,0.026780533
WB JIMMY,5/21/2005,0.026050963
WB JIMMY,5/22/2005,0.029995354
WB JIMMY,5/23/2005,0.029995354
WB JIMMY,5/24/2005,0.051267011
WB JIMMY,5/25/2005,0.052464279
WB JIMMY,5/26/2005,0.047930992
WB JIMMY,5/27/2005,0.043268117
WB JIMMY,5/28/2005,0.048542491
WB JIMMY,5/29/2005,0.037468653
WB JIMMY,5/30/2005,0.033452864
WB JIMMY,5/31/2005,0.030346195
WB JIMMY,6/1/2005,0.029995354
WB JIMMY,6/2/2005,0.027864122
WB JIMMY,6/3/2005,0.026050963
WB JIMMY,6/4/2005,0.02457342
WB JIMMY,6/5/2005,0.023069339
WB JIMMY,6/6/2005,0.021922196
WB JIMMY,6/7/2005,0.027143134
WB JIMMY,6/8/2005,0.021922196
WB JIMMY,6/9/2005,0.022688855
WB JIMMY,6/10/2005,0.021535916
WB JIMMY,6/11/2005,0.024199988
WB JIMMY,6/12/2005,0.032770053
WB JIMMY,6/13/2005,0.02568393
WB JIMMY,6/14/2005,0.022306491
WB JIMMY,6/15/2005,0.019969758
WB JIMMY,6/16/2005,0.021147593
WB JIMMY,6/17/2005,0.050665301
WB JIMMY,6/18/2005,0.030346195
WB JIMMY,6/19/2005,0.026050963
WB JIMMY,6/20/2005,0.022688855
WB JIMMY,6/21/2005,0.020757169
WB JIMMY,6/22/2005,0.018771179
WB JIMMY,6/23/2005,0.018366684
WB JIMMY,6/24/2005,0.017959559
WB JIMMY,6/25/2005,0.017137037
WB JIMMY,6/26/2005,0.015027179
WB JIMMY,6/27/2005,0.018771179
WB JIMMY,6/28/2005,0.026416486
WB JIMMY,6/29/2005,0.09921221
WB JIMMY,6/30/2005,0.067113834
WB JIMMY,7/1/2005,0.036477025
WB JIMMY,7/2/2005,0.028935492
WB JIMMY,7/3/2005,0.02382486
WB JIMMY,7/4/2005,0.021147593
WB JIMMY,7/5/2005,0.019173135
WB JIMMY,7/6/2005,0.026050963
WB JIMMY,7/7/2005,0.031391695
WB JIMMY,7/8/2005,0.029643304
WB JIMMY,7/9/2005,0.05600943
WB JIMMY,7/10/2005,0.032083044
WB JIMMY,7/11/2005,0.023447991
WB JIMMY,7/12/2005,0.019969758
WB JIMMY,7/13/2005,0.018771179
WB JIMMY,7/14/2005,0.018366684
WB JIMMY,7/15/2005,0.017549711
WB JIMMY,7/16/2005,0.016302768
WB JIMMY,7/17/2005,0.015455784
WB JIMMY,7/18/2005,0.073952355
WB JIMMY,7/19/2005,0.086595365
WB JIMMY,7/20/2005,0.035811534
WB JIMMY,7/21/2005,0.026050963
WB JIMMY,7/22/2005,0.022306491
WB JIMMY,7/23/2005,0.019969758
WB JIMMY,7/24/2005,0.017137037
WB JIMMY,7/25/2005,0.016302768
WB JIMMY,7/26/2005,0.015027179
WB JIMMY,7/27/2005,0.013718974
WB JIMMY,7/28/2005,0.013274818
WB JIMMY,7/29/2005,0.012373055
WB JIMMY,7/30/2005,0.011914928
WB JIMMY,7/31/2005,0.011914928
WB JIMMY,8/1/2005,0.015027179
WB JIMMY,8/2/2005,0.014158953
WB JIMMY,8/3/2005,0.013274818
WB JIMMY,8/4/2005,0.011451576
WB JIMMY,8/5/2005,0.010507797
WB JIMMY,8/6/2005,0.010026554
WB JIMMY,8/7/2005,0.009042885
WB JIMMY,8/8/2005,0.009538439
WB JIMMY,8/9/2005,0.010507797
WB JIMMY,8/10/2005,0.010026554
WB JIMMY,8/11/2005,0.009538439
WB JIMMY,8/12/2005,0.009042885
WB JIMMY,8/13/2005,0.008539233
WB JIMMY,8/14/2005,0.010026554
WB JIMMY,8/15/2005,0.022306491
WB JIMMY,8/16/2005,0.015455784
WB JIMMY,8/17/2005,0.011914928
WB JIMMY,8/18/2005,0.010507797
WB JIMMY,8/19/2005,0.009538439
WB JIMMY,8/20/2005,0.009538439
WB JIMMY,8/21/2005,0.01098266
WB JIMMY,8/22/2005,0.010507797
WB JIMMY,8/23/2005,0.009042885
WB JIMMY,8/24/2005,0.008539233
WB JIMMY,8/25/2005,0.008026711
WB JIMMY,8/26/2005,0.008026711
WB JIMMY,8/27/2005,0.007504401
WB JIMMY,8/28/2005,0.009538439
WB JIMMY,8/29/2005,0.016302768
WB JIMMY,8/30/2005,0.011914928
WB JIMMY,8/31/2005,0.019969758
WB JIMMY,9/1/2005,0.022688855
WB JIMMY,9/2/2005,0.014158953
WB JIMMY,9/3/2005,0.01098266
WB JIMMY,9/4/2005,0.009538439
WB JIMMY,9/5/2005,0.009042885
WB JIMMY,9/6/2005,0.008539233
WB JIMMY,9/7/2005,0.008539233
WB JIMMY,9/8/2005,0.008026711
WB JIMMY,9/9/2005,0.008026711
WB JIMMY,9/10/2005,0.007504401
WB JIMMY,9/11/2005,0.006917229
WB JIMMY,9/12/2005,0.007504401
WB JIMMY,9/13/2005,0.006971198
WB JIMMY,9/14/2005,0.006754573
WB JIMMY,9/15/2005,0.010507797
WB JIMMY,9/16/2005,0.011914928
WB JIMMY,9/17/2005,0.010026554
WB JIMMY,9/18/2005,0.009042885
WB JIMMY,9/19/2005,0.008539233
WB JIMMY,9/20/2005,0.008026711
WB JIMMY,9/21/2005,0.008026711
WB JIMMY,9/22/2005,0.007504401
WB JIMMY,9/23/2005,0.006971198
WB JIMMY,9/24/2005,0.006645496
WB JIMMY,9/25/2005,0.006590761
WB JIMMY,9/26/2005,0.007504401
WB JIMMY,9/27/2005,0.011914928
WB JIMMY,9/28/2005,0.010026554
WB JIMMY,9/29/2005,0.009042885
WB JIMMY,9/30/2005,0.009538439
WB JIMMY,10/1/2005,0.008539233
WB JIMMY,10/2/2005,0.007504401
WB JIMMY,10/3/2005,0.007504401
WB JIMMY,10/4/2005,0.007504401
WB JIMMY,10/5/2005,0.007504401
WB JIMMY,10/6/2005,0.007504401
WB JIMMY,10/7/2005,0.007504401
WB JIMMY,10/8/2005,0.137101024
WB JIMMY,10/9/2005,0.374947128
WB JIMMY,10/10/2005,0.07849771
WB JIMMY,10/11/2005,0.050061489
WB JIMMY,10/12/2005,0.066000989
WB JIMMY,10/13/2005,0.100940203
WB JIMMY,10/14/2005,0.141135426
WB JIMMY,10/15/2005,0.318339512
WB JIMMY,10/16/2005,0.139570561
WB JIMMY,10/17/2005,0.087367015
WB JIMMY,10/18/2005,0.068497336
WB JIMMY,10/19/2005,0.058047178
WB JIMMY,10/20/2005,0.05036366
WB JIMMY,10/21/2005,0.048847393
WB JIMMY,10/22/2005,0.04358343
WB JIMMY,10/23/2005,0.123853498
WB JIMMY,10/24/2005,0.075297527
WB JIMMY,10/25/2005,0.228342543
WB JIMMY,10/26/2005,0.165537499
WB JIMMY,10/27/2005,0.098220819
WB JIMMY,10/28/2005,0.077435305
WB JIMMY,10/29/2005,0.064040114
WB JIMMY,10/30/2005,0.058047178
WB JIMMY,10/31/2005,0.052762342
WB JIMMY,11/1/2005,0.049151739
WB JIMMY,11/2/2005,0.04608253
WB JIMMY,11/3/2005,0.042952128
WB JIMMY,11/4/2005,0.041041564
WB JIMMY,11/5/2005,0.039429309
WB JIMMY,11/6/2005,0.038125477
WB JIMMY,11/7/2005,0.03910455
WB JIMMY,11/8/2005,0.036144729
WB JIMMY,11/9/2005,0.036808436
WB JIMMY,11/10/2005,0.093973993
WB JIMMY,11/11/2005,0.05571656
WB JIMMY,11/12/2005,0.045150136
WB JIMMY,11/13/2005,0.041041564
WB JIMMY,11/14/2005,0.039429309
WB JIMMY,11/15/2005,0.041041564
WB JIMMY,11/16/2005,0.056301853
WB JIMMY,11/17/2005,0.142695221
WB JIMMY,11/18/2005,0.071784988
WB JIMMY,11/19/2005,0.056885368
WB JIMMY,11/20/2005,0.05156709
WB JIMMY,11/21/2005,0.048542491
WB JIMMY,11/22/2005,0.1108951
WB JIMMY,11/23/2005,0.093218749
WB JIMMY,11/24/2005,0.065442502
WB JIMMY,11/25/2005,0.057176468
WB JIMMY,11/26/2005,0.051267011
WB JIMMY,11/27/2005,0.049758781
WB JIMMY,11/28/2005,0.051267011
WB JIMMY,11/29/2005,0.06149276
WB JIMMY,11/30/2005,0.132349722
WB JIMMY,12/1/2005,0.082967131
WB JIMMY,12/2/2005,0.066279712
WB JIMMY,12/3/2005,0.057467134
WB JIMMY,12/4/2005,0.053356992
WB JIMMY,12/5/2005,0.05036366
WB JIMMY,12/6/2005,0.048237026
WB JIMMY,12/7/2005,0.044525397
WB JIMMY,12/8/2005,0.041681262
WB JIMMY,12/9/2005,0.04039893
WB JIMMY,12/10/2005,0.044838085
WB JIMMY,12/11/2005,0.041361776
WB JIMMY,12/12/2005,0.040720619
WB JIMMY,12/13/2005,0.036477025
WB JIMMY,12/14/2005,0.033111974
WB JIMMY,12/15/2005,0.034806428
WB JIMMY,12/16/2005,0.049151739
WB JIMMY,12/17/2005,0.058047178
WB JIMMY,12/18/2005,0.052464279
WB JIMMY,12/19/2005,0.044525397
WB JIMMY,12/20/2005,0.038125477
WB JIMMY,12/21/2005,0.034469505
WB JIMMY,12/22/2005,0.034806428
WB JIMMY,12/23/2005,0.033111974
WB JIMMY,12/24/2005,0.037138975
WB JIMMY,12/25/2005,0.041361776
WB JIMMY,12/26/2005,0.156302258
WB JIMMY,12/27/2005,0.099706817
WB JIMMY,12/28/2005,0.066000989
WB JIMMY,12/29/2005,0.087623787
WB JIMMY,12/30/2005,0.137550995
WB JIMMY,12/31/2005,0.079819822
WB JIMMY,1/1/2006,0.066558093
WB JIMMY,1/2/2006,0.059777248
WB JIMMY,1/3/2006,0.063476639
WB JIMMY,1/4/2006,0.055423237
WB JIMMY,1/5/2006,0.054540517
WB JIMMY,1/6/2006,0.051866658
WB JIMMY,1/7/2006,0.047317198
WB JIMMY,1/8/2006,0.045772352
WB JIMMY,1/9/2006,0.04358343
WB JIMMY,1/10/2006,0.044838085
WB JIMMY,1/11/2006,0.047624385
WB JIMMY,1/12/2006,0.085821694
WB JIMMY,1/13/2006,0.070694103
WB JIMMY,1/14/2006,0.231244542
WB JIMMY,1/15/2006,0.188308639
WB JIMMY,1/16/2006,0.096977437
WB JIMMY,1/17/2006,0.086595365
WB JIMMY,1/18/2006,0.332317278
WB JIMMY,1/19/2006,0.205316078
WB JIMMY,1/20/2006,0.128007443
WB JIMMY,1/21/2006,0.111134561
WB JIMMY,1/22/2006,0.097972514
WB JIMMY,1/23/2006,0.087623787
WB JIMMY,1/24/2006,0.082183632
WB JIMMY,1/25/2006,0.075833623
WB JIMMY,1/26/2006,0.069872693
WB JIMMY,1/27/2006,0.063476639
WB JIMMY,1/28/2006,0.063194352
WB JIMMY,1/29/2006,0.070420612
WB JIMMY,1/30/2006,0.092208955
WB JIMMY,1/31/2006,0.082967131
WB JIMMY,2/1/2006,0.071512725
WB JIMMY,2/2/2006,0.065162734
WB JIMMY,2/3/2006,0.104614278
WB JIMMY,2/4/2006,0.100693881
WB JIMMY,2/5/2006,0.212082324
WB JIMMY,2/6/2006,0.125935492
WB JIMMY,2/7/2006,0.097475348
WB JIMMY,2/8/2006,0.083227815
WB JIMMY,2/9/2006,0.075565715
WB JIMMY,2/10/2006,0.067668229
WB JIMMY,2/11/2006,0.064040114
WB JIMMY,2/12/2006,0.059489932
WB JIMMY,2/13/2006,0.056593831
WB JIMMY,2/14/2006,0.055129458
WB JIMMY,2/15/2006,0.056593831
WB JIMMY,2/16/2006,0.059489932
WB JIMMY,2/17/2006,0.065721919
WB JIMMY,2/18/2006,0.059202209
WB JIMMY,2/19/2006,0.049758781
WB JIMMY,2/20/2006,0.05600943
WB JIMMY,2/21/2006,0.047317198
WB JIMMY,2/22/2006,0.044838085
WB JIMMY,2/23/2006,0.044212063
WB JIMMY,2/24/2006,0.043268117
WB JIMMY,2/25/2006,0.03910455
WB JIMMY,2/26/2006,0.036477025
WB JIMMY,2/27/2006,0.034806428
WB JIMMY,2/28/2006,0.033111974
WB JIMMY,3/1/2006,0.032083044
WB JIMMY,3/2/2006,0.031391695
WB JIMMY,3/3/2006,0.030346195
WB JIMMY,3/4/2006,0.029643304
WB JIMMY,3/5/2006,0.029643304
WB JIMMY,3/6/2006,0.029643304
